CONTRACT_ID;COLL_STATUS;INSTALLATION_DATE;VOICE_SERVICE_NAME;NET_SERVICE_NAME;SEGMENT_GROUP
16347;0;2023-06-09;Lakossági Hang Korlátlan;Korlátlan Net;LAK
16348;0;2020-02-03;Lakossági Hang Korlátlan;Net 3GB;LAK
16349;0;2011-02-07;Lakossági Hang M;Korlátlan Net;LAK
16350;0;2014-03-04;Lakossági Hang XS;Net 3GB;LAK
16351;0;2011-07-13;Lakossági Hang M;Korlátlan Net;LAK
16352;0;2018-09-24;Lakossági Hang Korlátlan;Korlátlan Net;LAK
16353;0;2019-09-07;Üzleti Hang XL;ÜzlNet 2GB;ENT
16354;0;2016-01-09;Lakossági Hang M;Net 3GB;LAK
16355;0;2022-09-08;Lakossági Hang Korlátlan;Net 3GB;LAK
16356;0;2016-10-31;Lakossági Hang XS;Net 3GB;LAK
16357;0;2017-04-29;Lakossági Hang M;Korlátlan Net;LAK
16358;0;2014-12-29;Lakossági Hang XS;Korlátlan Net;LAK
16359;1;2020-07-09;Lakossági Hang Korlátlan;Korlátlan Net;LAK
16360;0;2018-11-15;Lakossági Hang Korlátlan;Korlátlan Net;LAK
16361;0;2016-08-28;Lakossági Hang XS;Net 3GB;LAK
16362;0;2018-11-26;Lakossági Hang M;Net 5GB;LAK
16363;0;2017-06-14;Lakossági Hang M;Korlátlan Net;LAK
16364;1;2010-10-14;Lakossági Hang M;Net 3GB;LAK
16365;0;2020-10-09;Lakossági Hang M;Korlátlan Net;LAK
16366;0;2017-02-21;Lakossági Hang XS;Net 3GB;LAK
16367;0;2014-08-09;Lakossági Hang Korlátlan;Korlátlan Net;LAK
16368;0;2019-10-28;Lakossági Hang Korlátlan;Net 3GB;LAK
16369;0;2012-05-29;Lakossági Hang Korlátlan;Net 5GB;LAK
16370;0;2017-11-03;Lakossági Hang Korlátlan;Net 5GB;LAK
16371;1;2019-10-17;Lakossági Hang XS;Net 5GB;LAK
16372;0;2023-02-06;Lakossági Hang XS;Net 5GB;LAK
16373;0;2019-07-30;Lakossági Hang M;Korlátlan Net;LAK
16374;0;2023-04-18;Lakossági Hang Korlátlan;Net 5GB;LAK
16375;0;2017-11-20;Lakossági Hang M;Net 5GB;LAK
16376;0;2018-07-05;Lakossági Hang Korlátlan;Net 5GB;LAK
16377;0;2015-08-27;Lakossági Hang Korlátlan;Net 3GB;LAK
16378;0;2019-11-06;Lakossági Hang Korlátlan;Net 5GB;LAK
16379;0;2011-02-23;Lakossági Hang M;Korlátlan Net;LAK
16380;1;2019-07-23;Lakossági Hang Korlátlan;Net 5GB;LAK
16381;1;2020-09-23;Lakossági Hang XS;Net 3GB;LAK
16382;0;2014-05-01;Lakossági Hang XS;Korlátlan Net;LAK
16383;0;2017-07-31;Lakossági Hang XS;Net 5GB;LAK
16384;0;2017-03-09;Lakossági Hang M;Net 5GB;LAK
16385;0;2010-09-07;Lakossági Hang XS;Korlátlan Net;LAK
16386;0;2020-03-29;Lakossági Hang XS;Net 5GB;LAK
16387;0;2010-04-11;Üzleti Hang S;ÜzlNet Korlátlan;ENT
16388;0;2013-11-02;Üzleti Hang S;ÜzlNet 2GB;ENT
16389;0;2016-11-10;Üzleti Hang XL;ÜzlNet 2GB;ENT
16390;0;2010-09-23;Üzleti Hang XL;Vállalkozók Netje;ENT
16391;0;2015-04-15;Üzleti Hang XL;ÜzlNet 2GB;ENT
16392;0;2018-07-12;Üzleti Hang M;ÜzlNet 2GB;ENT
16393;0;2021-08-30;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
16394;0;2023-02-25;Üzleti Hang S;ÜzlNet 2GB;ENT
16395;0;2013-01-10;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
16396;0;2014-05-03;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
16397;0;2014-04-08;Üzleti Hang XL;Vállalkozók Netje;ENT
16398;0;2017-07-18;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
16399;0;2017-09-01;Üzleti Hang S;ÜzlNet 2GB;ENT
16400;0;2015-07-14;Üzleti Hang S;Vállalkozók Netje;ENT
16401;0;2019-01-24;Üzleti Hang M;Vállalkozók Netje;ENT
16402;0;2021-03-04;Üzleti Hang S;Vállalkozók Netje;ENT
16403;0;2020-03-27;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
16404;0;2016-12-10;Üzleti Hang M;ÜzlNet Korlátlan;ENT
16405;0;2014-11-25;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
16406;0;2022-02-24;Üzleti Hang XL;Vállalkozók Netje;ENT
16407;0;2020-05-18;Üzleti Hang S;ÜzlNet 2GB;ENT
16408;0;2022-05-02;Üzleti Hang XL;ÜzlNet 2GB;ENT
16409;0;2017-02-13;Üzleti Hang M;ÜzlNet Korlátlan;ENT
16410;0;2015-05-15;Üzleti Hang S;ÜzlNet 2GB;ENT
16411;0;2021-07-22;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
16412;0;2017-07-15;Üzleti Hang M;Vállalkozók Netje;ENT
16413;0;2019-01-03;Üzleti Hang M;ÜzlNet 2GB;ENT
16414;0;2020-11-22;Üzleti Hang M;ÜzlNet Korlátlan;ENT
16415;0;2019-10-01;Üzleti Hang M;ÜzlNet 2GB;ENT
16416;0;2023-06-25;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
16417;0;2014-12-08;Üzleti Hang XL;ÜzlNet 2GB;ENT
16418;0;2021-02-05;Üzleti Hang M;Vállalkozók Netje;ENT
16419;0;2016-08-18;Üzleti Hang XL;ÜzlNet 2GB;ENT
16420;0;2021-11-08;Lakossági Hang XS;Net 3GB;LAK
16421;0;2010-09-02;Üzleti Hang S;ÜzlNet Korlátlan;ENT
16422;0;2021-08-20;Lakossági Hang XS;Net 3GB;LAK
16423;0;2022-10-14;Lakossági Hang XS;Net 3GB;LAK
16424;1;2017-04-05;Lakossági Hang Korlátlan;Korlátlan Net;LAK
16425;0;2020-01-23;Lakossági Hang XS;Net 5GB;LAK
16426;0;2013-03-22;Lakossági Hang XS;Net 3GB;LAK
16427;1;2010-09-21;Lakossági Hang XS;Net 3GB;LAK
16428;1;2013-10-14;Lakossági Hang XS;Korlátlan Net;LAK
16429;0;2016-04-21;Lakossági Hang M;Korlátlan Net;LAK
16430;0;2015-08-13;Lakossági Hang Korlátlan;Net 5GB;LAK
16431;0;2019-03-06;Lakossági Hang M;Net 5GB;LAK
16432;0;2018-12-23;Lakossági Hang XS;Net 3GB;LAK
16433;0;2021-03-13;Lakossági Hang XS;Net 5GB;LAK
16434;0;2021-09-30;Üzleti Hang M;ÜzlNet 2GB;ENT
16435;0;2018-10-07;Lakossági Hang XS;Net 5GB;LAK
16436;0;2018-02-19;Lakossági Hang Korlátlan;Net 3GB;LAK
16437;0;2012-02-27;Lakossági Hang M;Net 3GB;LAK
16438;0;2015-09-11;Lakossági Hang XS;Net 5GB;LAK
16439;0;2016-12-09;Lakossági Hang XS;Net 5GB;LAK
16440;0;2020-03-21;Üzleti Hang S;Vállalkozók Netje;ENT
16441;0;2015-11-24;Lakossági Hang M;Net 5GB;LAK
16442;0;2020-06-24;Lakossági Hang Korlátlan;Net 5GB;LAK
16443;0;2013-12-23;Lakossági Hang XS;Net 3GB;LAK
16444;0;2011-05-30;Lakossági Hang Korlátlan;Korlátlan Net;LAK
16445;0;2019-03-21;Lakossági Hang Korlátlan;Net 3GB;LAK
16446;0;2012-06-04;Lakossági Hang M;Korlátlan Net;LAK
16447;0;2010-10-14;Lakossági Hang M;Net 5GB;LAK
16448;0;2014-01-10;Lakossági Hang XS;Net 5GB;LAK
16449;0;2020-04-19;Lakossági Hang XS;Net 5GB;LAK
16450;0;2013-11-14;Lakossági Hang Korlátlan;Korlátlan Net;LAK
16451;0;2017-03-12;Lakossági Hang M;Net 3GB;LAK
16452;0;2013-08-16;Lakossági Hang Korlátlan;Net 5GB;LAK
16453;0;2011-01-12;Lakossági Hang XS;Net 3GB;LAK
16454;0;2010-09-21;Lakossági Hang M;Korlátlan Net;LAK
16455;0;2020-04-15;Lakossági Hang Korlátlan;Net 5GB;LAK
16456;0;2022-11-16;Lakossági Hang M;Net 3GB;LAK
16457;0;2018-04-19;Lakossági Hang Korlátlan;Korlátlan Net;LAK
16458;0;2021-06-04;Lakossági Hang Korlátlan;Net 3GB;LAK
16459;0;2013-03-08;Lakossági Hang M;Net 3GB;LAK
16460;0;2014-05-12;Lakossági Hang Korlátlan;Net 3GB;LAK
16461;0;2021-05-04;Lakossági Hang Korlátlan;Net 3GB;LAK
16462;0;2019-10-08;Lakossági Hang XS;Net 5GB;LAK
16463;0;2015-02-25;Lakossági Hang M;Net 5GB;LAK
16464;0;2017-09-04;Lakossági Hang XS;Net 5GB;LAK
16465;0;2015-10-27;Lakossági Hang M;Korlátlan Net;LAK
16466;0;2013-12-06;Lakossági Hang XS;Net 5GB;LAK
16467;0;2016-02-12;Lakossági Hang Korlátlan;Korlátlan Net;LAK
16468;1;2011-01-04;Lakossági Hang Korlátlan;Net 3GB;LAK
16469;0;2014-07-24;Lakossági Hang M;Net 5GB;LAK
16470;0;2012-06-06;Lakossági Hang XS;Net 5GB;LAK
16471;0;2021-12-16;Lakossági Hang M;Korlátlan Net;LAK
16472;0;2017-09-11;Lakossági Hang XS;Net 5GB;LAK
16473;0;2012-05-06;Lakossági Hang M;Korlátlan Net;LAK
16474;0;2018-02-12;Lakossági Hang XS;Net 3GB;LAK
16475;0;2015-04-23;Lakossági Hang XS;Net 5GB;LAK
16476;0;2017-01-26;Lakossági Hang Korlátlan;Korlátlan Net;LAK
16477;0;2019-07-23;Lakossági Hang Korlátlan;Korlátlan Net;LAK
16478;0;2022-05-26;Lakossági Hang M;Net 3GB;LAK
16479;0;2017-04-24;Üzleti Hang M;Vállalkozók Netje;ENT
16480;0;2016-12-19;Lakossági Hang M;Net 5GB;LAK
16481;0;2022-12-25;Üzleti Hang XL;Vállalkozók Netje;ENT
16482;0;2011-06-21;Üzleti Hang XL;Vállalkozók Netje;ENT
16483;0;2010-12-06;Üzleti Hang M;Vállalkozók Netje;ENT
16484;0;2010-08-30;Üzleti Hang M;Vállalkozók Netje;ENT
16485;0;2021-12-23;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
16486;0;2021-08-26;Üzleti Hang M;ÜzlNet 2GB;ENT
16487;0;2013-05-21;Üzleti Hang M;ÜzlNet 2GB;ENT
16488;0;2015-08-11;Üzleti Hang XL;Vállalkozók Netje;ENT
16489;0;2017-09-08;Üzleti Hang S;ÜzlNet Korlátlan;ENT
16490;0;2011-01-27;Üzleti Hang S;ÜzlNet Korlátlan;ENT
16491;0;2010-02-20;Üzleti Hang S;ÜzlNet Korlátlan;ENT
16492;0;2018-11-21;Üzleti Hang XL;Vállalkozók Netje;ENT
16493;0;2023-06-09;Üzleti Hang XL;ÜzlNet 2GB;ENT
16494;0;2023-06-18;Üzleti Hang S;Vállalkozók Netje;ENT
16495;0;2021-09-28;Üzleti Hang M;ÜzlNet 2GB;ENT
16496;0;2019-02-16;Üzleti Hang M;ÜzlNet Korlátlan;ENT
16497;0;2020-04-13;Üzleti Hang M;ÜzlNet Korlátlan;ENT
16498;0;2011-12-12;Üzleti Hang M;Vállalkozók Netje;ENT
16499;0;2016-09-01;Üzleti Hang M;ÜzlNet Korlátlan;ENT
16500;0;2017-05-04;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
16501;0;2020-07-25;Üzleti Hang S;ÜzlNet 2GB;ENT
16502;0;2015-01-08;Üzleti Hang XL;Vállalkozók Netje;ENT
16503;0;2021-06-28;Üzleti Hang M;ÜzlNet 2GB;ENT
16504;0;2010-08-14;Üzleti Hang S;ÜzlNet Korlátlan;ENT
16505;0;2014-01-13;Üzleti Hang M;ÜzlNet Korlátlan;ENT
16506;0;2019-01-10;Üzleti Hang XL;Vállalkozók Netje;ENT
16507;0;2014-01-30;Üzleti Hang M;Vállalkozók Netje;ENT
16508;0;2017-06-18;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
16509;0;2021-01-30;Üzleti Hang M;Vállalkozók Netje;ENT
16510;0;2017-12-03;Üzleti Hang S;ÜzlNet Korlátlan;ENT
16511;0;2020-08-02;Üzleti Hang M;ÜzlNet 2GB;ENT
16512;0;2020-09-07;Üzleti Hang M;ÜzlNet Korlátlan;ENT
16513;0;2015-06-05;Üzleti Hang S;ÜzlNet 2GB;ENT
16514;0;2020-05-12;Lakossági Hang XS;Net 5GB;LAK
16515;0;2023-06-02;Lakossági Hang Korlátlan;Net 5GB;LAK
16516;0;2023-06-16;Üzleti Hang M;ÜzlNet 2GB;ENT
16517;0;2020-06-07;Lakossági Hang XS;Net 5GB;LAK
16518;0;2021-01-29;Lakossági Hang Korlátlan;Net 5GB;LAK
16519;0;2010-07-08;Lakossági Hang XS;Net 5GB;LAK
16520;0;2014-04-18;Lakossági Hang XS;Net 3GB;LAK
16521;0;2014-08-25;Lakossági Hang XS;Korlátlan Net;LAK
16522;0;2010-10-10;Lakossági Hang M;Net 3GB;LAK
16523;0;2017-05-16;Lakossági Hang XS;Net 5GB;LAK
16524;0;2019-07-19;Lakossági Hang Korlátlan;Korlátlan Net;LAK
16525;0;2016-07-30;Lakossági Hang XS;Net 3GB;LAK
16526;0;2013-06-21;Lakossági Hang XS;Net 3GB;LAK
16527;0;2017-12-05;Lakossági Hang M;Korlátlan Net;LAK
16528;0;2020-02-14;Lakossági Hang Korlátlan;Korlátlan Net;LAK
16529;0;2023-06-27;Lakossági Hang Korlátlan;Net 3GB;LAK
16530;0;2010-08-13;Lakossági Hang XS;Net 5GB;LAK
16531;0;2021-12-18;Lakossági Hang XS;Net 5GB;LAK
16532;1;2011-02-11;Lakossági Hang XS;Net 3GB;LAK
16533;0;2012-01-07;Lakossági Hang M;Net 3GB;LAK
16534;0;2020-02-19;Lakossági Hang Korlátlan;Korlátlan Net;LAK
16535;1;2016-06-19;Lakossági Hang M;Net 3GB;LAK
16536;0;2023-05-12;Lakossági Hang XS;Net 3GB;LAK
16537;0;2023-06-11;Lakossági Hang XS;Korlátlan Net;LAK
16538;0;2016-11-11;Lakossági Hang XS;Korlátlan Net;LAK
16539;0;2022-04-21;Lakossági Hang M;Korlátlan Net;LAK
16540;0;2016-12-30;Lakossági Hang XS;Net 5GB;LAK
16541;0;2020-11-24;Lakossági Hang M;Net 5GB;LAK
16542;0;2018-09-28;Lakossági Hang M;Korlátlan Net;LAK
16543;0;2010-03-14;Lakossági Hang Korlátlan;Net 5GB;LAK
16544;0;2015-12-09;Lakossági Hang XS;Net 3GB;LAK
16545;0;2016-03-30;Lakossági Hang XS;Korlátlan Net;LAK
16546;0;2014-11-22;Lakossági Hang XS;Net 5GB;LAK
16547;0;2022-11-30;Lakossági Hang Korlátlan;Net 5GB;LAK
16548;0;2012-10-18;Lakossági Hang XS;Korlátlan Net;LAK
16549;0;2022-02-15;Lakossági Hang XS;Net 3GB;LAK
16550;0;2010-11-29;Lakossági Hang Korlátlan;Net 3GB;LAK
16551;0;2011-10-26;Lakossági Hang M;Net 5GB;LAK
16552;1;2019-02-08;Lakossági Hang Korlátlan;Net 3GB;LAK
16553;0;2019-12-12;Lakossági Hang XS;Net 3GB;LAK
16554;0;2021-06-22;Üzleti Hang S;Vállalkozók Netje;ENT
16555;0;2020-08-25;Lakossági Hang XS;Net 5GB;LAK
16556;0;2022-06-14;Lakossági Hang XS;Korlátlan Net;LAK
16557;0;2013-06-26;Üzleti Hang XL;ÜzlNet 2GB;ENT
16558;0;2012-04-02;Lakossági Hang Korlátlan;Net 5GB;LAK
16559;0;2020-06-08;Lakossági Hang M;Net 3GB;LAK
16560;0;2011-08-09;Lakossági Hang Korlátlan;Net 5GB;LAK
16561;0;2012-01-19;Lakossági Hang M;Korlátlan Net;LAK
16562;0;2014-08-22;Lakossági Hang M;Net 3GB;LAK
16563;0;2019-06-17;Lakossági Hang M;Net 3GB;LAK
16564;0;2020-11-11;Lakossági Hang Korlátlan;Korlátlan Net;LAK
16565;0;2011-10-29;Lakossági Hang XS;Net 5GB;LAK
16566;0;2015-07-16;Lakossági Hang M;Korlátlan Net;LAK
16567;0;2014-11-25;Lakossági Hang M;Net 5GB;LAK
16568;0;2018-09-28;Üzleti Hang XL;ÜzlNet 2GB;ENT
16569;0;2014-06-10;Lakossági Hang XS;Net 5GB;LAK
16570;0;2011-12-26;Lakossági Hang M;Net 5GB;LAK
16571;0;2016-02-09;Lakossági Hang XS;Net 5GB;LAK
16572;0;2014-02-14;Lakossági Hang M;Net 3GB;LAK
16573;0;2022-10-19;Lakossági Hang Korlátlan;Korlátlan Net;LAK
16574;1;2015-05-20;Lakossági Hang Korlátlan;Net 3GB;LAK
16575;0;2021-09-16;Lakossági Hang XS;Net 3GB;LAK
16576;0;2020-11-08;Lakossági Hang Korlátlan;Korlátlan Net;LAK
16577;0;2017-02-28;Lakossági Hang M;Korlátlan Net;LAK
16578;0;2019-06-25;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
16579;1;2010-12-22;Lakossági Hang Korlátlan;Net 3GB;LAK
16580;0;2013-02-15;Lakossági Hang XS;Net 3GB;LAK
16581;0;2021-12-24;Lakossági Hang M;Korlátlan Net;LAK
16582;0;2013-05-22;Üzleti Hang S;ÜzlNet Korlátlan;ENT
16583;1;2012-01-08;Lakossági Hang XS;Net 5GB;LAK
16584;1;2013-03-09;Lakossági Hang XS;Net 3GB;LAK
16585;0;2014-02-19;Lakossági Hang Korlátlan;Korlátlan Net;LAK
16586;0;2019-02-05;Lakossági Hang Korlátlan;Net 3GB;LAK
16587;0;2012-03-31;Lakossági Hang XS;Net 3GB;LAK
16588;0;2018-11-17;Üzleti Hang S;ÜzlNet 2GB;ENT
16589;0;2020-09-23;Üzleti Hang S;Vállalkozók Netje;ENT
16590;0;2012-12-30;Üzleti Hang S;ÜzlNet Korlátlan;ENT
16591;0;2012-10-29;Üzleti Hang M;Vállalkozók Netje;ENT
16592;0;2021-10-24;Üzleti Hang M;ÜzlNet 2GB;ENT
16593;0;2017-01-12;Üzleti Hang S;ÜzlNet Korlátlan;ENT
16594;0;2011-08-08;Üzleti Hang S;ÜzlNet Korlátlan;ENT
16595;0;2023-04-28;Üzleti Hang XL;ÜzlNet 2GB;ENT
16596;0;2011-05-28;Üzleti Hang M;Vállalkozók Netje;ENT
16597;0;2022-10-30;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
16598;0;2018-05-16;Üzleti Hang M;ÜzlNet Korlátlan;ENT
16599;0;2014-01-21;Üzleti Hang M;ÜzlNet Korlátlan;ENT
16600;0;2015-03-20;Üzleti Hang M;Vállalkozók Netje;ENT
16601;0;2016-03-07;Üzleti Hang M;ÜzlNet 2GB;ENT
16602;0;2019-02-07;Üzleti Hang S;ÜzlNet 2GB;ENT
16603;0;2019-06-06;Üzleti Hang XL;ÜzlNet 2GB;ENT
16604;0;2011-01-12;Üzleti Hang S;ÜzlNet Korlátlan;ENT
16605;0;2010-07-22;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
16606;1;2021-01-03;Lakossági Hang Korlátlan;Net 5GB;LAK
16607;0;2017-10-31;Lakossági Hang Korlátlan;Net 3GB;LAK
16608;0;2016-09-09;Lakossági Hang M;Net 5GB;LAK
16609;0;2016-06-21;Lakossági Hang XS;Net 5GB;LAK
16610;0;2011-10-26;Lakossági Hang XS;Net 3GB;LAK
16611;0;2015-01-25;Lakossági Hang M;Net 3GB;LAK
16612;0;2017-12-14;Lakossági Hang XS;Net 5GB;LAK
16613;0;2022-08-13;Lakossági Hang M;Net 5GB;LAK
16614;0;2012-09-30;Lakossági Hang M;Net 5GB;LAK
16615;1;2021-11-16;Lakossági Hang M;Korlátlan Net;LAK
16616;0;2012-06-18;Lakossági Hang Korlátlan;Net 3GB;LAK
16617;0;2011-06-02;Lakossági Hang M;Korlátlan Net;LAK
16618;1;2020-08-05;Lakossági Hang Korlátlan;Net 5GB;LAK
16619;1;2015-02-11;Lakossági Hang Korlátlan;Net 3GB;LAK
16620;0;2021-12-23;Lakossági Hang Korlátlan;Net 3GB;LAK
16621;0;2011-04-11;Lakossági Hang M;Net 5GB;LAK
16622;0;2020-09-26;Lakossági Hang M;Net 3GB;LAK
16623;0;2017-03-10;Lakossági Hang Korlátlan;Net 3GB;LAK
16624;0;2014-08-14;Lakossági Hang XS;Net 3GB;LAK
16625;0;2015-01-08;Lakossági Hang M;Net 3GB;LAK
16626;0;2020-06-28;Lakossági Hang XS;Korlátlan Net;LAK
16627;0;2012-10-17;Lakossági Hang Korlátlan;Net 5GB;LAK
16628;0;2013-04-02;Lakossági Hang XS;Net 5GB;LAK
16629;0;2017-09-02;Lakossági Hang XS;Net 3GB;LAK
16630;0;2015-07-30;Üzleti Hang S;ÜzlNet 2GB;ENT
16631;0;2019-02-02;Lakossági Hang Korlátlan;Korlátlan Net;LAK
16632;0;2017-04-25;Lakossági Hang M;Korlátlan Net;LAK
16633;0;2016-02-03;Lakossági Hang XS;Net 3GB;LAK
16634;1;2018-11-22;Lakossági Hang Korlátlan;Net 3GB;LAK
16635;0;2015-10-01;Lakossági Hang M;Korlátlan Net;LAK
16636;0;2010-09-22;Lakossági Hang M;Net 3GB;LAK
16637;0;2020-01-26;Üzleti Hang S;Vállalkozók Netje;ENT
16638;0;2013-09-27;Lakossági Hang Korlátlan;Net 3GB;LAK
16639;0;2014-05-30;Lakossági Hang M;Net 3GB;LAK
16640;0;2020-09-17;Lakossági Hang M;Net 5GB;LAK
16641;0;2022-02-17;Lakossági Hang XS;Net 3GB;LAK
16642;0;2023-04-08;Lakossági Hang XS;Net 5GB;LAK
16643;0;2011-03-15;Lakossági Hang M;Net 5GB;LAK
16644;0;2016-07-06;Lakossági Hang Korlátlan;Net 5GB;LAK
16645;0;2022-04-04;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
16646;0;2020-07-24;Lakossági Hang Korlátlan;Net 5GB;LAK
16647;0;2011-07-07;Lakossági Hang Korlátlan;Net 5GB;LAK
16648;0;2016-02-28;Lakossági Hang M;Net 3GB;LAK
16649;0;2013-06-20;Lakossági Hang Korlátlan;Net 5GB;LAK
16650;0;2015-02-13;Lakossági Hang M;Korlátlan Net;LAK
16651;0;2016-05-22;Lakossági Hang Korlátlan;Net 5GB;LAK
16652;0;2015-12-30;Lakossági Hang XS;Net 3GB;LAK
16653;0;2023-03-10;Lakossági Hang XS;Korlátlan Net;LAK
16654;0;2022-08-05;Lakossági Hang XS;Net 3GB;LAK
16655;0;2022-09-20;Lakossági Hang Korlátlan;Korlátlan Net;LAK
16656;0;2013-11-25;Lakossági Hang XS;Net 5GB;LAK
16657;0;2017-09-27;Lakossági Hang Korlátlan;Net 3GB;LAK
16658;0;2012-08-15;Lakossági Hang XS;Net 3GB;LAK
16659;0;2014-03-22;Lakossági Hang Korlátlan;Net 5GB;LAK
16660;0;2014-09-06;Lakossági Hang M;Net 5GB;LAK
16661;0;2013-06-20;Lakossági Hang XS;Net 5GB;LAK
16662;1;2016-09-15;Lakossági Hang M;Korlátlan Net;LAK
16663;0;2015-11-25;Lakossági Hang M;Korlátlan Net;LAK
16664;0;2011-07-12;Lakossági Hang M;Net 5GB;LAK
16665;0;2019-05-12;Lakossági Hang XS;Net 3GB;LAK
16666;0;2018-07-08;Lakossági Hang M;Net 5GB;LAK
16667;0;2011-03-29;Üzleti Hang S;Vállalkozók Netje;ENT
16668;0;2017-11-21;Üzleti Hang XL;Vállalkozók Netje;ENT
16669;0;2016-07-24;Üzleti Hang M;ÜzlNet 2GB;ENT
16670;0;2021-09-20;Üzleti Hang XL;Vállalkozók Netje;ENT
16671;0;2010-01-19;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
16672;0;2017-10-09;Üzleti Hang S;ÜzlNet Korlátlan;ENT
16673;0;2017-02-24;Üzleti Hang S;Vállalkozók Netje;ENT
16674;0;2012-11-28;Üzleti Hang S;Vállalkozók Netje;ENT
16675;0;2021-02-20;Üzleti Hang S;ÜzlNet 2GB;ENT
16676;0;2021-01-07;Üzleti Hang M;ÜzlNet Korlátlan;ENT
16677;0;2013-08-21;Üzleti Hang S;ÜzlNet Korlátlan;ENT
16678;0;2010-05-01;Üzleti Hang M;ÜzlNet Korlátlan;ENT
16679;0;2020-11-08;Üzleti Hang M;ÜzlNet 2GB;ENT
16680;0;2022-09-11;Üzleti Hang M;ÜzlNet 2GB;ENT
16681;0;2016-04-10;Üzleti Hang S;ÜzlNet 2GB;ENT
16682;0;2013-09-22;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
16683;0;2011-05-06;Üzleti Hang M;Vállalkozók Netje;ENT
16684;0;2022-08-08;Üzleti Hang S;ÜzlNet 2GB;ENT
16685;0;2020-12-24;Üzleti Hang XL;ÜzlNet 2GB;ENT
16686;0;2019-05-03;Üzleti Hang M;ÜzlNet Korlátlan;ENT
16687;0;2017-04-16;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
16688;0;2021-09-25;Üzleti Hang S;Vállalkozók Netje;ENT
16689;0;2012-12-28;Üzleti Hang S;ÜzlNet Korlátlan;ENT
16690;0;2020-02-20;Üzleti Hang M;ÜzlNet Korlátlan;ENT
16691;0;2021-10-31;Üzleti Hang XL;ÜzlNet 2GB;ENT
16692;0;2017-08-09;Üzleti Hang XL;ÜzlNet 2GB;ENT
16693;0;2021-10-24;Üzleti Hang XL;Vállalkozók Netje;ENT
16694;0;2022-09-05;Üzleti Hang M;ÜzlNet Korlátlan;ENT
16695;0;2015-05-20;Üzleti Hang S;ÜzlNet Korlátlan;ENT
16696;0;2018-07-13;Üzleti Hang M;Vállalkozók Netje;ENT
16697;0;2015-07-22;Üzleti Hang XL;Vállalkozók Netje;ENT
16698;0;2012-11-01;Üzleti Hang M;ÜzlNet Korlátlan;ENT
16699;0;2023-06-20;Üzleti Hang M;Vállalkozók Netje;ENT
16700;0;2011-06-02;Lakossági Hang M;Korlátlan Net;LAK
16701;0;2019-10-27;Üzleti Hang S;Vállalkozók Netje;ENT
16702;0;2020-10-28;Lakossági Hang M;Korlátlan Net;LAK
16703;0;2012-06-17;Lakossági Hang Korlátlan;Korlátlan Net;LAK
16704;1;2019-04-09;Lakossági Hang Korlátlan;Net 5GB;LAK
16705;1;2020-07-05;Lakossági Hang Korlátlan;Net 3GB;LAK
16706;0;2010-04-15;Lakossági Hang Korlátlan;Net 5GB;LAK
16707;0;2016-03-07;Lakossági Hang Korlátlan;Net 5GB;LAK
16708;0;2014-10-18;Lakossági Hang XS;Net 3GB;LAK
16709;0;2012-01-09;Lakossági Hang M;Net 3GB;LAK
16710;0;2020-08-13;Lakossági Hang Korlátlan;Net 5GB;LAK
16711;0;2015-11-24;Lakossági Hang M;Net 5GB;LAK
16712;0;2016-09-18;Lakossági Hang M;Net 3GB;LAK
16713;0;2019-10-19;Lakossági Hang M;Net 3GB;LAK
16714;0;2015-02-03;Lakossági Hang XS;Net 3GB;LAK
16715;0;2010-07-28;Lakossági Hang XS;Net 3GB;LAK
16716;0;2010-07-08;Lakossági Hang XS;Net 5GB;LAK
16717;0;2023-01-08;Lakossági Hang XS;Net 3GB;LAK
16718;0;2011-05-21;Lakossági Hang M;Net 5GB;LAK
16719;0;2012-09-05;Lakossági Hang M;Net 3GB;LAK
16720;0;2023-05-15;Lakossági Hang XS;Korlátlan Net;LAK
16721;0;2023-03-26;Lakossági Hang M;Net 5GB;LAK
16722;0;2020-08-16;Lakossági Hang M;Net 3GB;LAK
16723;0;2010-11-25;Lakossági Hang Korlátlan;Net 5GB;LAK
16724;1;2020-05-14;Lakossági Hang XS;Net 5GB;LAK
16725;0;2013-04-16;Lakossági Hang M;Net 3GB;LAK
16726;1;2019-10-16;Lakossági Hang M;Korlátlan Net;LAK
